"globalid","bv_7gr_gi","bv_7jb_ba","bv_7jb_bt","bv_7jb_si","bv_7tk","bv_7se","bv_ad_te","bv_km_bt","bv_km_tk","bv_km_se"
"{56577E49-47F6-405A-99EA-5566B9A65727}",NA,NA,NA,NA,"7TK_0",NA,NA,NA,"KM-TK_0",NA
"{85DB6ABA-8139-4AF4-941E-276EF5DBA506}",NA,NA,NA,NA,"7TK_0",NA,NA,NA,"KM-TK_0",NA
"{982D9C73-AC09-407B-A2FF-D5A8E4C5DE62}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{F513C22F-6C25-4F59-9992-A638A136FA26}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{274F8636-2130-478E-AF2B-695F306C41F3}",NA,NA,"",NA,"","",NA,NA,"",""
"{8AEEB5D6-B4E1-4B10-AE98-1B9839E4B734}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{489EA595-518B-43B9-AE7D-5BFE420B4787}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{6D14E398-B196-4915-8992-57437BE318A7}",NA,"7JB-BA_1","7JB-BT_2","7JB-SI_1",NA,NA,NA,"7KM-BT_1",NA,NA
"{3968ACD9-14B8-44D4-8502-F55C2DF9E3B4}","","","",NA,"7TK_0","",NA,NA,"KM-TK_0",""
"{3E91CE19-3E67-4770-95F2-ACB60D28734E}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{18E23EC8-F45F-4450-862D-11B5C0652CF7}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{06092241-729A-476D-88F2-C18F25BC5247}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{5E73E115-AF24-4E58-BAF2-0F4130E1AE09}","7GR-GI_1","7JB-BA_2",NA,"7JB-SI_X","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{0CFCF6E0-BC0C-48CF-9768-A4191DAF044F}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{A1945E2C-FBD7-4CF8-8470-65397BFAF475}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{39610D88-BAE4-4982-BCDE-3F30F4E87C8A}","7GR-GI_1","7JB-BA_2",NA,NA,"7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{ECE6AD04-F6C4-4E68-8BB1-D0928FDBFA66}","7GR-GI_1","7JB-BA_2",NA,"7JB-SI_X","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{1A8349C2-0533-4572-B5B0-FE40DE633B1B}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{EBE2EF3D-34CE-427F-B43F-603DAFA77954}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{987FDB56-5587-43C7-A803-446E7D3122BB}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{2E8A21FB-07D5-485C-963F-B460F08C7E15}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{8DC2F874-F53D-4543-98E1-2DADB2E81502}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{E74BF587-7967-4FB5-AA52-C5F9D3356915}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{38B23811-1218-45C2-AF8B-A3B7EA9FFB30}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{83684B11-DE1C-4FD0-B4F2-96A0831F521A}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{90BE7148-4325-44F8-A9BC-9F6C4D09870A}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{A11EB2FA-DB1C-413B-93E3-D2C550F9DB1F}","7GR-GI_1","7JB-BA_1",NA,NA,"7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{368B140F-06BD-4C7F-973E-D0173C3F39A2}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{3E1644DB-5D0F-4D44-B394-6D7D35FD9DEE}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{769D739E-9A27-446F-8129-735E3D51BDDB}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{0F7F993B-B8FF-43C9-8438-0A104F1FC934}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{B1B1F8FC-94B3-49D2-8F4C-CBA91A247C61}","","7JB-BA_2","7JB-BT_2","7JB-SI_1","","",NA,"7KM-BT_1","",""
"{4EB308ED-A196-4B0B-919B-C981655A86B7}","","","7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{1CEC5F85-6F18-4479-BFA9-FD39430F3C60}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{CF9DF7A3-FFE8-4F97-8F69-79AB610D2E75}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{4FD4C488-4169-4628-AEDC-2A686C4B058F}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{6EE72FDC-0084-4EB4-A0BF-4982F82F6AE0}","","","",NA,"","",NA,NA,"",""
"{CA235DA6-98E0-484D-9679-AD5536B6525F}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_X","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{74417BD6-7C3F-499E-BB69-FE1960F4444D}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{5552C25D-F206-44B8-A438-97B96BDE4F91}",NA,NA,"",NA,"","",NA,NA,"",""
"{C7B09276-6888-4CD3-87C6-FD853A517436}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{C095FD0C-02BD-4B2E-BF6B-DCF83E73C9C9}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{0F2F5827-C1A6-47B6-A991-2D4D96864F4A}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{52FC1A4D-7F62-44D1-A2BF-E6E563FF4077}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{23021B4C-B6DD-4B76-A798-01AAC64671D4}","","","7JB-BT_1",NA,"7TK_1","7SE_0",NA,"7KM-BT_0","KM-TK_1","KM-SE_0"
"{3544B13F-3977-4DDD-A1F1-21187B031F17}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{30B797CB-6E35-4127-BA30-7B812C62F47F}","","7JB-BA_1","7JB-BT_2","7JB-SI_1","","",NA,"7KM-BT_1","",""
"{449C1CC3-775D-44E5-B1C4-3A27FFF8A6C2}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{C4EBD410-4EBF-4B21-8001-AE4CDD8CE1DF}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{E2F12970-1862-48FE-92E0-83C2FAA15135}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{193A4109-B0EB-4FFA-AD73-2912496C5B46}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{BD45A954-C760-478D-8BC2-5B9A55677BE7}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{487A48D8-4233-47FB-B866-C90E94A0A545}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{781E3741-B100-4684-82E7-DAFFCF1CCAC5}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{1C06D5A8-7173-466C-9302-1F69A96FB607}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{1D08F81B-6FC7-4F5D-A53A-4FCF9A51CA3A}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{89DA182D-4131-4CE0-BAE0-D240C4669E69}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_X","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{814DA2BD-B21A-4A8E-8F6A-3B0AFFF8EF33}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{AF09A1A3-C743-4329-A767-9BDB95B2EC87}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{C4553A24-587C-409B-BD65-063A6990FD47}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{3088C7E1-FD7E-4C84-9783-048676685FD7}",NA,"7JB-BA_1","7JB-BT_1",NA,"","",NA,"7KM-BT_0","",""
"{8360FCBB-4331-4A81-AC5B-2767D79466AC}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{4055B938-7AB3-444B-A073-94BA364D8118}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{CCE75DAA-DF2D-43E4-8965-A5E220611993}",NA,"7JB-BA_2","7JB-BT_1","7JB-SI_1",NA,NA,NA,"7KM-BT_0",NA,NA
"{1BC100CD-0D96-403F-81AA-C5157AD4C117}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{9C8DF877-1224-4CE8-A169-E722D0E8BB92}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{9C0FB14D-EBD0-4A2E-91E3-643E9ACD7FF7}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{3482BFE0-98B5-4C87-B302-EE5D8B4BC9A1}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{0C86948A-AFC2-4597-8B53-D0F119730838}",NA,NA,"",NA,"","",NA,NA,"",""
"{1AD5CC58-6DAE-418E-BC74-37B019902846}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{7447317C-690F-49E6-B29A-DD11320D49CF}",NA,NA,"",NA,"","",NA,NA,"",""
"{C202FA55-692C-4386-B38C-40FCAD582984}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{54041669-12FC-4B57-83EC-DC1EAC9D6B72}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{30840F1C-F52E-481A-A986-1EA12608D98E}",NA,NA,NA,NA,"",NA,NA,NA,"",NA
"{F65A86D5-74F9-4BF2-8870-236573EF3EFC}",NA,NA,"",NA,"","",NA,NA,"",""
"{CAD8EDE2-651F-4360-AEE3-7ADDC8ACD15E}",NA,NA,"",NA,"","",NA,NA,"",""
"{7E16C79C-BC2A-42FD-B9B6-7DADEB6868E5}",NA,"7JB-BA_1","7JB-BT_1","7JB-SI_1","","",NA,"7KM-BT_0","",""
"{BE2342D8-798E-49DE-B5F5-3FEED74DAF30}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{060617BC-C6C6-4D81-976C-3013CF430731}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{B117C88D-9438-4E04-9E71-D7A62EFD893E}",NA,NA,"",NA,"","",NA,NA,"",""
"{9BEEFC12-8F5F-461B-9C5E-7EA67C042189}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{16317EBF-3B72-4075-BD87-6448660C651C}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{7BEF83CB-6688-4FD5-BC6C-D29B80E4F36E}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{1042F3DF-74B4-42A7-8AB8-72197B4C95B2}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{3443B231-35A3-4A57-BD6A-D50CB1B6CF74}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{6D750561-49EF-4C04-BAF7-9CAB4E5C4849}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{7AD011CC-4A2B-42F7-A16D-56B8F279895E}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{BAF4D849-0EA4-4F68-B00D-A5837C40E18B}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{5CFC7890-2661-41C8-8189-6466FD277069}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{9CF3C346-77CF-4405-B7D5-456BEE42520A}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{233B37FC-4C3E-4838-A148-ECF2C1B3B806}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{BB5D4E2F-15C8-436E-8B82-6140A6DDA10F}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{EA5903A6-9253-4034-9CBA-BF8AD2589CBB}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_X","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{35EAB3A1-3DFD-4D86-ABB3-4FA5D17F7F2D}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_1",NA,"7KM-BT_0","KM-TK_0","KM-SE_1"
"{8F6F7E13-56CC-4B2B-A1C9-E25D53959A04}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{CE7C1774-B41E-4BF0-8E22-053895BC0498}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{70788290-D1B2-4E1C-9975-DA1353FC9F69}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{5DED13BD-D8A9-485E-A02F-7F7E3CCA3FE1}","7GR-GI_1","7JB-BA_2","","7JB-SI_1","7TK_1","7SE_0","AD-TE_0",NA,"KM-TK_1","KM-SE_0"
"{221D44D9-7CEF-458C-B852-3F6FD090592E}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{B7FB0EEC-1427-42E2-9517-140EDBA93EBD}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{27425C35-3846-443D-AA22-E2C3BB4FBAFD}","","","7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{14E3FFD9-CBB1-4712-8447-9552CEE47F4C}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{B912FD91-635D-4A56-ADE9-C6AFC178B7B4}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_2",NA,"7KM-BT_1","KM-TK_0","KM-SE_2"
"{9169E3C0-4FC8-43C2-A73A-8BD276607D6A}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{73401BFC-3B34-4096-8145-C70A26A1F707}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{63B4E93A-F616-4657-B46B-058FC7B137CA}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{F18D6908-FCC2-4620-BA1C-8BCC06EFB651}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{2A5C0C08-BD7F-412B-90DB-2FA3ED86914A}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{8A277A0F-F7D3-48F1-828A-7B47632CFE22}",NA,NA,"",NA,"","",NA,NA,"",""
"{EA3BBF79-E3E0-455B-84B4-4622F2D0030B}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{B15D61EF-FBDA-4127-B3FD-6D0982811924}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{0D3E84C5-5AEB-4208-98FA-239A894FD7EC}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{F384FE95-7969-4B8F-991A-927F57A34583}","","","7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{27DFA9C0-8334-4539-B2FF-766F18FEFE2E}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{E24AC196-7803-4CA8-B46A-A2F0A643565F}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_1",NA,"7KM-BT_1","KM-TK_0","KM-SE_1"
"{F3A97535-AC49-4E5A-BD5D-A1338E7447FA}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{6D1F8DBA-E91F-4740-A4FF-E96395924174}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{A7EF0661-C5DC-463C-8DC7-9F835C11B026}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{A497BA51-94CE-4714-B38B-879F67B8DE58}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{8A0F4CEB-996A-4284-B35F-07BD29F104C6}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{EE49A5BB-ED15-4616-BCA0-9AFD0A4046FD}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{2050E54F-9728-4831-A102-19739959E23F}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{462F01AE-8B26-4F3D-8EDB-8B7186D03230}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{A91CC184-D09C-4BC2-9864-AC26DEC5ACAE}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_X","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{1CDEC4D3-3111-4F6F-B0E2-95C898DF9DD9}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{C7A88F60-34FF-4D0A-982F-D5329C0C9761}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_X","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{F7940705-6EC5-4770-B20A-9BF5FABC533A}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{FE9248E0-EF05-4C53-A61A-D57161D0479C}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{56FF17D7-A872-475D-8F89-BAAA01AF1476}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{13FFA6FB-D386-4DE5-922A-41D613531EC8}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{F1F2BAE5-9B53-4588-92DD-706CBA3A237F}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{755F94A6-1A18-4B41-A256-EB6385F17D5F}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{FB8E99E8-A090-4BB0-9F6B-5E3305AABB5A}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{4860B2E7-D3F1-4C89-9985-549D7738E6B3}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{958BE446-441F-49C0-83F6-2128D9FE31AF}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{871710D8-F10F-48E9-BDA2-3F8C0CA87ADB}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{9F22D4CC-A933-4790-B0F7-A0C7F04C01A6}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{3137AED9-EB05-4C32-AE50-09848605ABBA}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{1157B6D7-8E4D-4552-8424-B54A615B8A45}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{B4C6807B-F3E4-49D0-9ACD-86C29640D02F}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{5CC7FD41-372A-42C2-9636-DC135DAAB52B}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{D4CDDE41-71E5-436B-ABDF-A1B130F617B9}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{594696A6-691C-451A-9651-21AA4FB3369E}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{B065B4B9-A078-43D3-82DA-CB3B63451570}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{F371BE65-8B1E-4DA2-AFB8-00BB64E8CB89}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{788664ED-F3BE-46FF-B52F-8EC165C6B522}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{8640C3FF-C59F-47BD-A42A-CAF76F78631A}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{43C138D7-8F9C-493C-AB6F-508E7062D60B}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{88857D47-A097-417C-9C87-6F09E0779564}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{3DAC652B-0878-4E2F-82A3-FD050F832878}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{FAC9D63C-F568-4A09-844E-A5D1081B5010}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{751B9F76-8E8B-4BCB-A4F5-6824127BE858}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{B81141AE-0B72-4A2B-BC04-3623CE245C8E}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{B019630F-3915-4823-906A-AF325A22255C}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{73F074C2-0EA3-44EB-BB23-414545F718A6}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{7ACE4C03-C2C0-4EAE-9C06-CB6084FD570B}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{81217358-E34D-40BC-AF9A-D4962F0975A8}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{DC748CE9-658C-4FF0-B2AF-7779699AD894}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
