"globalid","bv_7gr_gi","bv_7jb_ba","bv_7jb_bt","bv_7jb_si","bv_7tk","bv_7se","bv_ad_te","bv_km_bt","bv_km_tk","bv_km_se"
"{507D3F0A-AD59-4D49-8D5D-E4DCD2F8DE46}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{FF8B25BE-CB6F-4645-B2A8-DE811F4AC9ED}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{84034D95-2672-4811-818A-7257EAD6DC68}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{2E910C9A-EBDF-4453-BBDB-3EFC44880757}",NA,"7JB-BA_1","7JB-BT_1","7JB-SI_1",NA,NA,NA,"7KM-BT_0",NA,NA
"{BC17E36C-E722-4590-AF25-35A005187DBB}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{06B6B784-08C4-4F75-8D5B-09D6EB304555}",NA,"7JB-BA_1","7JB-BT_1","7JB-SI_1",NA,NA,NA,"7KM-BT_0",NA,NA
"{D49E23AC-56DF-4FF0-8867-C828649F8900}",NA,"7JB-BA_1","7JB-BT_1","7JB-SI_1",NA,NA,NA,"7KM-BT_0",NA,NA
"{3B784D2D-551B-4E4A-BE44-E19CAB6CD178}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{57FEA86B-4D00-4B95-ACE0-4968C913C052}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{24013640-0871-467A-8B00-561FD40E03BB}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{FBFC083F-6E87-4C8A-AC07-576BC4CDA4F5}",NA,"7JB-BA_1","7JB-BT_1","7JB-SI_1",NA,NA,NA,"7KM-BT_0",NA,NA
"{E84876A8-EBA0-41B8-9620-0998BC865822}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{5829CB87-160E-4231-AB3A-5869C1418D55}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{AB52C242-4B3E-4CC1-A828-4B40D9A63823}",NA,"7JB-BA_1","7JB-BT_1","7JB-SI_1",NA,NA,NA,"7KM-BT_0",NA,NA
"{010BBDD8-8726-43CC-AB96-CF64881D0A19}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{D7B59C3E-A8C7-4D3C-BBBC-E80CC7BA921A}",NA,NA,"7JB-BT_2",NA,"7TK_0",NA,NA,"7KM-BT_1","KM-TK_0",NA
"{7E186D22-77DB-4464-A1FC-69CFCAE2047E}",NA,NA,"7JB-BT_2",NA,"7TK_0",NA,NA,"7KM-BT_1","KM-TK_0",NA
"{AF8EF9FA-9AF5-4C80-BBE6-2F5942B6CE56}",NA,"7JB-BA_1","7JB-BT_1","7JB-SI_1",NA,NA,NA,"7KM-BT_0",NA,NA
"{EF9CBFF7-14F3-45DF-8A90-6D1544C87ED7}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{51F785EE-5A3D-4531-BCCF-E20C45460B62}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{CC2A2ACC-D56C-4CAA-8CF3-60B8DE748BA1}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{4B64651E-FEF0-4B37-ABA4-7447CFD4DB16}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{32914D12-F43B-4DA5-B07A-E3E848DA6B7E}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{D67DF3AD-5445-4651-B2C9-E90F53CE7826}",NA,NA,"7JB-BT_1",NA,"7TK_X",NA,NA,"7KM-BT_0","KM-TK_X",NA
"{DCF8352C-67CB-4F6E-9797-3B12E645E802}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{97E8E9E1-7E0D-49B1-B0A2-2853F4EC1363}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{EB884E6A-5D56-4AE0-87C6-1E5034300819}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{C0E23506-5ED1-4070-A14E-B2786091E3FA}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{D4BB3037-E3F4-45D8-896F-83A55F097517}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{B3D53030-3DB8-40FB-898B-95CCB8CB6655}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{6E10A523-A59B-4F74-B662-69416F013B73}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{81EFA110-1D30-4052-A9B1-1B5FAB6361C7}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{86B01ADD-4946-4C89-94DD-36F9422093B8}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{65460EBD-F1B4-46D5-AD81-28100F6C10E2}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{F6D685D3-3549-4293-B146-2E565D8F96C8}",NA,NA,"7JB-BT_6",NA,"7TK_0",NA,NA,"7KM-BT_y","KM-TK_0",NA
"{B9B49727-EE2D-462A-AB1D-DB487C75D74B}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{BFD25C33-A2DA-4BC6-BC04-7B3B384BCB1B}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{A506DFB4-5998-44FF-81C5-A8FEE4965819}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{19D41976-A504-416A-8208-A48ACAA02411}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{7EB37404-AD3F-4D4C-BFFC-47A9F4F01BDB}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{5E953FB2-08EA-45E6-AEFD-B0BC330FE2E2}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{153B6B71-6A40-44E4-A77C-A8143D144B9B}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{CA8B2B77-1C51-4640-BDBE-8620CAD4ADAA}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{85547642-0004-4C6D-B45C-23767628582A}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{3D1277A5-9CA1-42BA-9C90-7064EBFFCD59}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{A1DF51F5-6DFE-45A8-87D3-D85E228336D1}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{C1643293-55E6-4FF2-A4F2-E7F77369FDEE}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{1726D22D-B178-4F3B-ACFE-7CFA13E8C62B}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{56AAFDED-5BA1-4972-AA0F-C045DB4E8B91}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{7D4C4762-7BD7-468A-8A87-E8AE46DE382E}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{7C90768E-A674-4AE0-9B3C-F3390DEB9EA6}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{2D3FE0B0-D0CF-48F1-97EE-123739AB0DFD}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{BE036972-DA5F-4EFA-A9AE-08C51545F57B}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{C46D6DB7-292D-4ED9-94B1-41E46E6AC25B}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{D7F3E497-AAFB-4FC4-AE94-FA982ED7B46C}",NA,NA,"7JB-BT_4",NA,"7TK_0",NA,NA,"7KM-BT_3","KM-TK_0",NA
"{A449D130-6D04-473C-B5AD-3FD2864EBD0C}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_1","7SE_0","AD-TE_0",NA,"KM-TK_1","KM-SE_0"
"{3D72A63C-3D56-4CEC-B764-B7C334F6B9F2}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{E19F09FE-ABDC-49E0-B429-AF202FFB3BF4}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{BB53E910-1907-48E9-B7CC-377CBBAE16B0}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{CEF36258-5719-44F4-A5C6-66E4E2267B07}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{ED52F8F2-457C-4548-ABA3-8E5C0B6FBE32}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{3474EECC-35F8-4D21-B2A9-A1AA20E6BF24}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{B5F3CC35-0B0B-4BFA-87DB-66A1871E9A66}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{44797B3F-F62C-45FD-9C2E-532B80E8AB1F}",NA,NA,"7JB-BT_1",NA,"7TK_X",NA,NA,"7KM-BT_0","KM-TK_X",NA
"{3EA3FB7A-E898-4559-915F-799C1A1FEA51}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{DE13520E-940A-47BD-ADFD-D140EEEC97F5}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{C6F84B67-EA1E-4BAE-A924-D428F0BCD0A6}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{4FFFAE2D-93F8-46B1-9E9C-19093C1ADB1E}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{4DEBE6B9-C9CD-4BCA-80C5-2CA84131D6E8}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{5DC65268-BC36-411B-97F3-6DB5751DC14F}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{6C79BDC3-564A-453B-8101-FE5296B8B68F}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{BE9158E9-070D-4CD4-A473-6223872CBFF8}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{FCD5788D-1285-401D-A3A8-BE069030D3EC}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{190AE3A8-4BFE-4ABD-97B5-7060453D6450}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{0E9DEAC0-D5A8-437B-A418-0B24BF8C1A18}",NA,NA,"7JB-BT_2",NA,"7TK_0",NA,NA,"7KM-BT_1","KM-TK_0",NA
"{A3649EDF-3C76-44C2-AB7E-B6B9AE958654}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{09DCB6BB-7656-474B-8675-8EEEF3C23954}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{19E1554B-C530-42C1-8CF2-A05A4FDA348C}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{AE63AD72-EC5D-440A-AC5F-1D6AF205F3F3}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{4C5C0E27-7905-4E61-AE5C-807A07639AF4}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{F33D7513-39D8-400B-A622-23D0129CBE4A}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{334B6710-C3C7-4577-B253-557B8C72E406}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{6ED83E25-74CC-4760-AEE5-5474A5068210}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{F155BB90-88B3-48B0-8DC6-17D16EB854BD}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{297ABF71-79EA-4CB4-B79B-FF311102DE9C}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{1A0B30E2-1103-4791-8DA4-C86EA37AD3CA}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{CBFA4BC0-A896-4190-B28F-76479D349230}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{F8A9E41B-BD2C-4D96-A33E-4F2BE5864A42}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{10CE7D5C-4284-401C-A252-263D58EAA82E}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{0EA99DB6-EA20-405E-824D-37E63661F6BD}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{F0761D60-6F07-47D5-AAB5-064F8446C350}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{F182BBB5-B9F3-4412-9406-34BC4AEA9854}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{7738A1EB-7BD0-40BE-97C2-E8C069908615}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{2036500D-D8D1-43E5-A2AA-7766682EFE47}",NA,NA,"7JB-BT_2",NA,"7TK_2","7SE_0",NA,"7KM-BT_1","KM-TK_2","KM-SE_0"
"{B84E9866-8D89-4389-841C-A07BE7546910}",NA,NA,"7JB-BT_2",NA,"7TK_1","7SE_0",NA,"7KM-BT_1","KM-TK_1","KM-SE_0"
"{0803D1C5-8B8F-453C-831C-02D29CEB54FD}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{246FEAA1-2B5A-4FD5-91B1-B74EA1476F9B}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{03696606-B617-4CA6-8C05-636948461F24}",NA,NA,"7JB-BT_2",NA,"7TK_1","7SE_0",NA,"7KM-BT_1","KM-TK_1","KM-SE_0"
"{E52418A6-76D2-4636-9506-3522DFBECB99}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{703E806F-8116-4319-A2FD-4A6DF4078AC3}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{2088AE6D-64A2-4702-A89E-4FD3E1F4E898}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{D7FBC445-C6BF-43FA-8158-0538AA381F88}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{463C3A34-CFA5-4C10-8395-96A4B493BF67}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{BBFBC79D-B7A1-4132-86EB-15E937661D28}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{CE7EEBD9-9D1D-48F5-A388-3DB0C10721CA}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{5343FA0F-2CCB-4B65-A549-F10069611F9A}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{C282BCA0-018B-4D2B-8BCA-CBBFD15E0C9D}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{764C7224-1260-4FB0-9531-1657A9324F78}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{266CEAAE-BD72-4B92-8BCE-E31006BDD530}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{C4D55E9C-00E4-47D8-BB24-A89E3F986F81}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{564CAF65-7D1C-41ED-9C8C-AB53882ABAB0}","7GR-GI_4","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_d",NA,"KM-TK_0","KM-SE_0"
"{A1BF3DFE-DB7C-49AA-BF47-01F822B6B314}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{2BEF2810-2EC2-4B64-9274-AE81332036F8}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{95CE2027-2770-4CD9-8703-A510019E0418}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{D66C416F-1149-4021-9FAA-F935257866F5}",NA,NA,"7JB-BT_1",NA,"7TK_1",NA,NA,"7KM-BT_0","KM-TK_1",NA
"{09C8BB0F-2FE1-4EE5-BC44-F8B2AE0B9F13}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{2CC6961D-620C-4855-85F2-8FE670285948}",NA,NA,"7JB-BT_1",NA,"7TK_1",NA,NA,"7KM-BT_0","KM-TK_1",NA
"{C95220FB-DE20-43AA-A3A3-43FC59C79B65}",NA,NA,"7JB-BT_1",NA,"7TK_3",NA,NA,"7KM-BT_0","KM-TK_3",NA
"{2483A864-8BF7-4C5D-B556-3F4E20DA8D61}",NA,NA,"7JB-BT_1",NA,"7TK_1",NA,NA,"7KM-BT_0","KM-TK_1",NA
"{1EA007F6-8762-45B0-8A58-CA02218F8A67}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{4E60AFB3-2A9A-4F51-80FA-C24DFB8A3EB5}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{BC50B3FD-DE1A-4A91-8805-9E2A0D4EB8CD}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{8F4C1A0F-3999-4388-8F00-AB83768B5E64}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{73D4AE73-35B5-4172-B010-1930BA9AB417}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{F4EB01A2-B568-4430-ABB0-88DB4AA0ED5F}",NA,NA,"7JB-BT_1",NA,"7TK_1",NA,NA,"7KM-BT_0","KM-TK_1",NA
"{D288525A-B2B6-4EA6-ADF8-DD58906CBAB1}",NA,NA,"7JB-BT_2",NA,"7TK_0",NA,NA,"7KM-BT_1","KM-TK_0",NA
"{A1551894-718B-4C9C-B682-77ED3B762917}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{1BCAD994-CB04-48D3-A723-318ED3549A63}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{3977D451-1C67-4BDB-9556-910BF2BD7070}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{794A89C5-EDF8-4BAB-911A-C3D85B565439}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{7AE98314-4C7D-4321-B320-CCC2DDE7C468}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{56798AA3-2D42-463A-9405-1242F50A7686}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{8BE54832-937D-477B-859F-EB7FB3E7F22B}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{7DE7136E-33D0-48D9-8D5E-40238F1D8591}",NA,NA,"7JB-BT_2",NA,"7TK_0",NA,NA,"7KM-BT_1","KM-TK_0",NA
"{17919B4A-9211-48CC-9A07-149E6B60F104}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{01727913-1EE1-437B-B747-420399BCBFBA}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{CF9BFC5C-AA7E-4443-B402-CF234F37C8B2}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{2FE431D3-78E3-4DBF-AF19-F21C86203E51}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{54E41F94-648F-4335-844F-4C6B3532E368}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{62252CCC-ACD0-499C-B536-142165A2330F}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{C95D6ADF-E3F7-4FFB-A588-794DA612B9A1}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{19A40FFD-B5DC-48E3-8F90-6A0A3C1A32FB}",NA,NA,"7JB-BT_1",NA,"7TK_0",NA,NA,"7KM-BT_0","KM-TK_0",NA
"{E832D058-291A-42F2-B503-6943C7AE54B1}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{995E98C7-A543-45BB-8C8E-A3618B9708A1}",NA,NA,"7JB-BT_2",NA,"7TK_0",NA,NA,"7KM-BT_1","KM-TK_0",NA
"{FAFA921F-4D5C-4DAC-9FAA-33D3EF02C67A}",NA,NA,"7JB-BT_2",NA,"7TK_0",NA,NA,"7KM-BT_1","KM-TK_0",NA
"{E780BA1C-C35F-4011-A0E4-90024AF2B822}",NA,NA,"7JB-BT_2",NA,"7TK_0",NA,NA,"7KM-BT_1","KM-TK_0",NA
"{155441BC-1FBC-4CD6-96D8-641CD7D5EC4A}",NA,NA,"7JB-BT_3",NA,"7TK_0",NA,NA,"7KM-BT_2","KM-TK_0",NA
"{12475C70-F4F7-44FD-BCE3-7EABA45CBBFC}",NA,NA,"7JB-BT_2",NA,"7TK_0",NA,NA,"7KM-BT_1","KM-TK_0",NA
"{115304AE-F5E7-48AC-8EA1-2A1EB0066041}",NA,NA,"7JB-BT_2",NA,"7TK_0",NA,NA,"7KM-BT_1","KM-TK_0",NA
"{68BA48BA-FD85-4D43-BD84-2FFD2F19C9AF}",NA,NA,"7JB-BT_2",NA,"7TK_0",NA,NA,"7KM-BT_1","KM-TK_0",NA
"{189F954F-1A19-48F0-BAC2-FC07266D50F0}",NA,NA,"7JB-BT_2",NA,"7TK_0",NA,NA,"7KM-BT_1","KM-TK_0",NA
"{DFB3A9FC-65B3-4FB7-8D03-F3047E64CABB}",NA,NA,"7JB-BT_2",NA,"7TK_0",NA,NA,"7KM-BT_1","KM-TK_0",NA
"{22960405-6AB4-4B84-B7CB-7B3CB0E828E8}",NA,NA,"7JB-BT_2",NA,"7TK_0",NA,NA,"7KM-BT_1","KM-TK_0",NA
"{66C5FB97-40C3-4B64-9783-EEBF9A7F406A}",NA,NA,"7JB-BT_2",NA,"7TK_0",NA,NA,"7KM-BT_1","KM-TK_0",NA
"{467C9226-7A16-4579-BBEB-534E08F26497}",NA,NA,"7JB-BT_2",NA,"7TK_0",NA,NA,"7KM-BT_1","KM-TK_0",NA
"{ED4C78AE-1FEE-485A-A937-6652869A0AD4}",NA,NA,"7JB-BT_2",NA,"7TK_0",NA,NA,"7KM-BT_1","KM-TK_0",NA
"{9DC6889E-880B-45A9-B85D-B460ED41F4BD}",NA,NA,"7JB-BT_2",NA,"7TK_0",NA,NA,"7KM-BT_1","KM-TK_0",NA
