"globalid","kartleggingsenhet_1m2","ano_GT"
"{A13AA6EF-6395-4930-B5C7-A12FB2584364}","T1-C-4","NA T1-47"
"{A13AA6EF-6395-4930-B5C7-A12FB2584364}","T1-C-4","NA T1-26"
"{A13AA6EF-6395-4930-B5C7-A12FB2584364}","T1-C-4","NA T1-48"
"{A13AA6EF-6395-4930-B5C7-A12FB2584364}","T1-C-4","NA T1-25"
"{A13AA6EF-6395-4930-B5C7-A12FB2584364}","T1-C-4","NA T1-7"
"{19AD5FB5-2CB3-49C4-8297-2E8C245C8014}","T4-C-1","NA T4-1"
"{D836F349-9114-46EE-918F-4350842CF010}","T4-C-5","NA T4-5"
"{3B849C18-7C30-4554-975A-4CDDFE776D1F}","T4-C-2","NA T4-2"
"{7082A616-505A-4953-AD04-7BB61254ACF9}","V1-C-5","NA V1-22"
"{7082A616-505A-4953-AD04-7BB61254ACF9}","V1-C-5","NA V1-21"
"{C670ACA0-FC8A-407C-8206-5FB9A24BC721}","T4-C-2","NA T4-2"
"{A24A32E5-BC89-4C64-B3E7-025ED69A1FA3}","T4-C-1","NA T4-1"
"{996ACDDC-F3B6-4DF9-9F42-7FDD0D095806}","T4-C-1","NA T4-1"
"{5A4967BB-4E81-40E8-A929-AF07EA61E273}","T4-C-1","NA T4-1"
"{BE8FBB49-7E8E-470B-909E-2A2843A6FDB7}","T4-C-1","NA T4-1"
"{A857817A-EB2C-4813-84AB-AF1A88B9BA37}","T4-C-1","NA T4-1"
"{D17358E3-4628-4DE4-9E60-F805E68E1A2B}","T4-C-1","NA T4-1"
"{D2A72C7A-10D6-4AA8-9455-4D3CC5AE3541}","T4-C-5","NA T4-5"
"{7E90779A-1EEA-4060-8D6A-31725748C903}","T4-C-1","NA T4-1"
"{88E70B1E-2633-4A19-BDC1-7E16C53F497D}","T13-C-1","NA T13-1"
"{505AB58C-F22F-4B08-B34F-56171862DA03}","T3-C-1","NA T3-1"
"{AC7824E8-5C91-45EA-BA2F-7CB5C5E7DA9B}","T13-C-1","NA T13-1"
"{44AF4C01-0834-47E3-A8B7-C3A197EF13E4}","T3-C-1","NA T3-1"
"{47392A18-7173-4A33-86D1-B0237CC47812}","T3-C-2","NA T3-2"
"{39C20901-74A5-475D-BF60-2D9EB5FFB466}","T13-C-1","NA T13-1"
"{1ED432E6-222C-4B0A-A43F-3AF96F62680E}","T3-C-10","NA T3-10"
"{FEFFAF34-CE28-4421-8CCE-239F6F5EBDF6}","T7-C-1","NA T7-1"
"{FBC8543D-7D55-485A-BA9C-54566CDD270D}","V1-C-3","NA V1-12"
"{FBC8543D-7D55-485A-BA9C-54566CDD270D}","V1-C-3","NA V1-11"
"{FBC8543D-7D55-485A-BA9C-54566CDD270D}","V1-C-3","NA V1-10"
"{FBC8543D-7D55-485A-BA9C-54566CDD270D}","V1-C-3","NA V1-13"
"{C3CBC7A2-B0B9-4552-8C13-42D0249244F7}","T4-C-6","NA T4-6"
"{1EFC3706-A828-4BB7-9B5F-98D018C79CEE}","V1-C-7","NA V1-26"
"{1EFC3706-A828-4BB7-9B5F-98D018C79CEE}","V1-C-7","NA V1-25"
"{1EFC3706-A828-4BB7-9B5F-98D018C79CEE}","V1-C-7","NA V1-30"
"{31D7B4FD-A82A-4ADF-9662-C827CCD6D2F3}","T2-C-1","NA T2-1"
"{A3A8FDF0-095B-4893-B673-C5280B22BA22}","T4-C-2","NA T4-2"
"{710EFA92-FB77-4421-8DE1-5B1C125FCA0A}","T4-C-1","NA T4-1"
"{2FA027A3-3AA4-4BAD-9FD7-F1457519A30F}","V1-C-6","NA V1-24"
"{2FA027A3-3AA4-4BAD-9FD7-F1457519A30F}","V1-C-6","NA V1-23"
"{BCD33B72-8BB1-4049-BD77-08E4962FD261}","",NA
"{F6D3A3BD-A5D2-4FAC-9BA4-330E320E5C68}","",NA
"{B67B57BF-D174-44E4-A58E-E15200DEB335}","",NA
"{ED0C73E1-2429-48BC-A879-287BE8CC98A3}","T1-C-1","NA T1-69"
"{ED0C73E1-2429-48BC-A879-287BE8CC98A3}","T1-C-1","NA T1-61"
"{ED0C73E1-2429-48BC-A879-287BE8CC98A3}","T1-C-1","NA T1-33"
"{ED0C73E1-2429-48BC-A879-287BE8CC98A3}","T1-C-1","NA T1-62"
"{ED0C73E1-2429-48BC-A879-287BE8CC98A3}","T1-C-1","NA T1-70"
"{ED0C73E1-2429-48BC-A879-287BE8CC98A3}","T1-C-1","NA T1-41"
"{ED0C73E1-2429-48BC-A879-287BE8CC98A3}","T1-C-1","NA T1-2"
"{ED0C73E1-2429-48BC-A879-287BE8CC98A3}","T1-C-1","NA T1-21"
"{ED0C73E1-2429-48BC-A879-287BE8CC98A3}","T1-C-1","NA T1-42"
"{ED0C73E1-2429-48BC-A879-287BE8CC98A3}","T1-C-1","NA T1-1"
"{E0626A67-097F-49B7-9E4A-115BB8E4BD0D}","T13-C-1","NA T13-1"
"{DFDDD5F9-27DE-464F-8124-C5E8D1A02839}","T1-C-2","NA T1-44"
"{DFDDD5F9-27DE-464F-8124-C5E8D1A02839}","T1-C-2","NA T1-43"
"{DFDDD5F9-27DE-464F-8124-C5E8D1A02839}","T1-C-2","NA T1-3"
"{DFDDD5F9-27DE-464F-8124-C5E8D1A02839}","T1-C-2","NA T1-23"
"{DFDDD5F9-27DE-464F-8124-C5E8D1A02839}","T1-C-2","NA T1-22"
"{DFDDD5F9-27DE-464F-8124-C5E8D1A02839}","T1-C-2","NA T1-4"
"{DFDDD5F9-27DE-464F-8124-C5E8D1A02839}","T1-C-2","NA T1-34"
"{F360ACA2-FEC3-44BA-988F-FD22785D7516}","T1-C-2","NA T1-44"
"{F360ACA2-FEC3-44BA-988F-FD22785D7516}","T1-C-2","NA T1-43"
"{F360ACA2-FEC3-44BA-988F-FD22785D7516}","T1-C-2","NA T1-3"
"{F360ACA2-FEC3-44BA-988F-FD22785D7516}","T1-C-2","NA T1-23"
"{F360ACA2-FEC3-44BA-988F-FD22785D7516}","T1-C-2","NA T1-22"
"{F360ACA2-FEC3-44BA-988F-FD22785D7516}","T1-C-2","NA T1-4"
"{F360ACA2-FEC3-44BA-988F-FD22785D7516}","T1-C-2","NA T1-34"
"{F7448172-EACF-45C6-8FE6-5C6287245FD4}","T27-C-2","NA T27-2"
"{A2DA1A61-FFAD-443C-99BA-A5E86EB7A034}","T27-C-1","NA T27-1"
"{C01700F7-3779-40A8-BCA9-2A737EDDAB32}","T27-C-2","NA T27-2"
"{BEC430B8-0CD7-4317-9AF9-86A0BA3FDE46}","T27-C-1","NA T27-1"
"{9939E0DD-69BC-44CD-989F-953EF7F2F734}","T3-C-3","NA T3-3"
"{DEFC4307-85EF-414E-9F60-9DAA870334F5}","T3-C-3","NA T3-3"
"{90168AE4-EB74-4653-AD5D-C9DB150796CE}","T7-C-5","NA T7-5"
"{D5FF0743-1EB5-4279-8209-0758C2A77603}","T7-C-4","NA T7-4"
"{00E264B7-9DD3-480E-B213-28BCB4ED73F8}","T3-C-3","NA T3-3"
"{3B2B6EF4-7BBF-49B7-82AA-4DB8DEA40F32}","T27-C-1","NA T27-1"
"{F775E735-CD74-4870-8ADC-193800188D08}","T3-C-3","NA T3-3"
"{EABD24A9-4289-455B-A0B2-8114CBAA8FA0}","T4-C-6","NA T4-6"
"{B6D27B82-ABE3-40EF-94CC-2579670C7DEE}","V1-C-6","NA V1-24"
"{B6D27B82-ABE3-40EF-94CC-2579670C7DEE}","V1-C-6","NA V1-23"
"{066F8D59-4935-4049-97FE-F95BBBD91AD5}","T4-C-6","NA T4-6"
"{DCD67377-9F65-449E-8049-38A5C577A1FF}","",NA
"{E9090166-1F72-4325-BFD0-9C58D14EBA26}","",NA
"{D9A73F56-45DA-4543-BAC5-710FD65B5005}","T4-C-18","NA T4-18"
"{2400309F-19B8-4B2A-856F-1907F5197B8F}","T4-C-6","NA T4-6"
"{352B420E-12C4-47F7-B9D1-69F3FEFD2F2B}","T3-C-2","NA T3-2"
"{4C507F71-14C1-41D9-80A5-8FB5B27E6CF9}","T13-C-1","NA T13-1"
"{6E603104-6FD0-4F23-9B9D-B47642917E61}","T13-C-1","NA T13-1"
"{C2F5CA94-8118-4A55-8B0C-745E4733E50D}","T13-C-1","NA T13-1"
"{ADB2D73D-1A52-47C2-9674-A06A7EEC3726}","T13-C-1","NA T13-1"
"{0E78A091-0A5C-4899-B3F8-2B692306C1F7}","V1-C-5","NA V1-22"
"{0E78A091-0A5C-4899-B3F8-2B692306C1F7}","V1-C-5","NA V1-21"
"{042BCD12-58B4-4E09-B2C0-FF4739D583E5}","T3-C-2","NA T3-2"
"{57254A72-1228-42BA-A5DC-89116945C175}","T3-C-1","NA T3-1"
"{0B861B46-FC05-4937-AB77-27AA9EDDD60B}","T3-C-2","NA T3-2"
"{39E6EACA-D0A5-438D-8729-973DE8E81B08}","T3-C-2","NA T3-2"
"{690FF37E-4309-47A8-BA27-7480B00E9759}","V1-C-5","NA V1-22"
"{690FF37E-4309-47A8-BA27-7480B00E9759}","V1-C-5","NA V1-21"
"{1250070E-0F4A-45FB-92F8-CB85BB2CC2C7}","T3-C-2","NA T3-2"
"{939B80B3-2D4D-4F54-B310-B722DBEA9FA8}","T3-C-1","NA T3-1"
"{0A7D53C7-E011-4347-9AB4-61ECE9969105}","T3-C-2","NA T3-2"
"{C9DEDFC5-92C9-4FAD-815C-E8B5899F3BD4}","T1-C-2","NA T1-44"
"{C9DEDFC5-92C9-4FAD-815C-E8B5899F3BD4}","T1-C-2","NA T1-43"
"{C9DEDFC5-92C9-4FAD-815C-E8B5899F3BD4}","T1-C-2","NA T1-3"
"{C9DEDFC5-92C9-4FAD-815C-E8B5899F3BD4}","T1-C-2","NA T1-23"
"{C9DEDFC5-92C9-4FAD-815C-E8B5899F3BD4}","T1-C-2","NA T1-22"
"{C9DEDFC5-92C9-4FAD-815C-E8B5899F3BD4}","T1-C-2","NA T1-4"
"{C9DEDFC5-92C9-4FAD-815C-E8B5899F3BD4}","T1-C-2","NA T1-34"
"{0AA66CBF-3839-440A-8FAE-414CD8D97D69}","T3-C-1","NA T3-1"
"{64B868CC-ECD0-4D0E-81DD-287E6C25A259}","T3-C-2","NA T3-2"
"{7C3B2D2D-0FBA-4334-B4A7-AA20786D68F6}","T3-C-2","NA T3-2"
"{29E0693A-7C6C-4BF1-80C3-0D2E82685CD3}","T3-C-2","NA T3-2"
"{0D9FE1BC-D220-4255-BBA8-CB6E3047286C}","T3-C-2","NA T3-2"
"{51868C9F-B47F-4C4F-A7AB-BCB8E3561C0F}","V1-C-5","NA V1-22"
"{51868C9F-B47F-4C4F-A7AB-BCB8E3561C0F}","V1-C-5","NA V1-21"
"{DE2681E7-FBFF-480F-B6E2-5E42CBD1B211}","V1-C-6","NA V1-24"
"{DE2681E7-FBFF-480F-B6E2-5E42CBD1B211}","V1-C-6","NA V1-23"
"{6B99FD61-716A-4B0E-A37F-A4D13E4DA428}","T3-C-2","NA T3-2"
"{A8A845AB-042E-451D-A363-42CE10ED5336}","T3-C-2","NA T3-2"
"{7F720E6C-8B8F-46E6-814A-A09573FD1FAF}","V1-C-5","NA V1-22"
"{7F720E6C-8B8F-46E6-814A-A09573FD1FAF}","V1-C-5","NA V1-21"
"{17AF224A-500F-46E2-8496-75D4BCFA07FB}","V1-C-1","NA V1-5"
"{17AF224A-500F-46E2-8496-75D4BCFA07FB}","V1-C-1","NA V1-2"
"{17AF224A-500F-46E2-8496-75D4BCFA07FB}","V1-C-1","NA V1-3"
"{17AF224A-500F-46E2-8496-75D4BCFA07FB}","V1-C-1","NA V1-1"
"{17AF224A-500F-46E2-8496-75D4BCFA07FB}","V1-C-1","NA V1-4"
"{95D179AC-F3F9-4D82-B70A-954A1D530531}","T3-C-2","NA T3-2"
"{72FB0A0E-9EE3-40B8-A617-EFF6174C68E9}","T4-C-5","NA T4-5"
"{7597FBC3-9FD5-4FFE-8E9E-4BAD4440B342}","T7-C-1","NA T7-1"
"{60000C96-FDA1-4900-BC54-DD724BE8EF74}","V1-C-5","NA V1-22"
"{60000C96-FDA1-4900-BC54-DD724BE8EF74}","V1-C-5","NA V1-21"
"{A3155BAC-2581-4664-BDBF-8A9690930C15}","T14-C-1","NA T14-1"
"{7201F476-0469-46DB-A309-60BDC13FBD7E}","T1-C-1","NA T1-69"
"{7201F476-0469-46DB-A309-60BDC13FBD7E}","T1-C-1","NA T1-61"
"{7201F476-0469-46DB-A309-60BDC13FBD7E}","T1-C-1","NA T1-33"
"{7201F476-0469-46DB-A309-60BDC13FBD7E}","T1-C-1","NA T1-62"
"{7201F476-0469-46DB-A309-60BDC13FBD7E}","T1-C-1","NA T1-70"
"{7201F476-0469-46DB-A309-60BDC13FBD7E}","T1-C-1","NA T1-41"
"{7201F476-0469-46DB-A309-60BDC13FBD7E}","T1-C-1","NA T1-2"
"{7201F476-0469-46DB-A309-60BDC13FBD7E}","T1-C-1","NA T1-21"
"{7201F476-0469-46DB-A309-60BDC13FBD7E}","T1-C-1","NA T1-42"
"{7201F476-0469-46DB-A309-60BDC13FBD7E}","T1-C-1","NA T1-1"
"{D02FD16B-DE78-444F-AE9A-9667D6D21320}","T14-C-1","NA T14-1"
"{F97DA82D-8C85-4284-AD2F-20FEB793FDA1}","T7-C-1","NA T7-1"
"{A25F68ED-2465-4B72-8DA0-1F7C77F40B4A}","T14-C-1","NA T14-1"
"{BA74BBEF-B80E-453E-AB96-F20485BC1283}","T14-C-1","NA T14-1"
"{4ABBE8EA-6CAB-4A9F-99A6-896A50BA138E}","T7-C-1","NA T7-1"
"{C600C9F9-2A34-4C71-95C7-61C94B343E2D}","T14-C-1","NA T14-1"
"{D0A3A2CC-BA7C-4D57-9105-5BD2D958256D}","T7-C-1","NA T7-1"
"{0C77A60E-D4E3-4CD9-BA4D-F2089D04CDF6}","T14-C-1","NA T14-1"
"{208572C0-3BEC-44F8-8693-4648FA7350D9}","T14-C-1","NA T14-1"
"{C768A133-EC6A-4779-BBA6-DD55CF9F6E9B}","T14-C-1","NA T14-1"
"{A8A5FCB5-213B-42D1-BDDB-A36C4450D318}","T14-C-1","NA T14-1"
"{6C6A4626-0BA1-42CD-8B0D-6729157A68D9}","T14-C-1","NA T14-1"
"{FD333341-AE6B-469D-8D56-30C7CF8125F5}","T14-C-1","NA T14-1"
"{D04118D6-8308-4299-8AB1-1B8176F4FFE9}","T14-C-1","NA T14-1"
"{DC5F7C64-1B98-432C-BFE0-F3797E55C416}","T27-C-1","NA T27-1"
"{578A1BF6-C305-411C-A162-63A15299F805}","T3-C-2","NA T3-2"
"{66FF6961-A940-4CCB-BB86-7D944C2821F2}","T3-C-2","NA T3-2"
"{43A6A127-639D-4EA4-8B93-E36ED3ADFD85}","T3-C-2","NA T3-2"
"{FEB763A2-9949-44AF-B6A9-97BF137CEF3B}","T27-C-1","NA T27-1"
"{0F3309AA-F415-4511-BCF1-FC8652D1F218}","T3-C-2","NA T3-2"
"{3A2574A1-86C1-48CA-8F33-399CF824CBDE}","T1-C-1","NA T1-69"
"{3A2574A1-86C1-48CA-8F33-399CF824CBDE}","T1-C-1","NA T1-61"
"{3A2574A1-86C1-48CA-8F33-399CF824CBDE}","T1-C-1","NA T1-33"
"{3A2574A1-86C1-48CA-8F33-399CF824CBDE}","T1-C-1","NA T1-62"
"{3A2574A1-86C1-48CA-8F33-399CF824CBDE}","T1-C-1","NA T1-70"
"{3A2574A1-86C1-48CA-8F33-399CF824CBDE}","T1-C-1","NA T1-41"
"{3A2574A1-86C1-48CA-8F33-399CF824CBDE}","T1-C-1","NA T1-2"
"{3A2574A1-86C1-48CA-8F33-399CF824CBDE}","T1-C-1","NA T1-21"
"{3A2574A1-86C1-48CA-8F33-399CF824CBDE}","T1-C-1","NA T1-42"
"{3A2574A1-86C1-48CA-8F33-399CF824CBDE}","T1-C-1","NA T1-1"
"{15FD1017-16B3-4D62-ACD6-7EDC90F6A85B}","T4-C-2","NA T4-2"
"{BCB1A2CC-1CA4-4E12-ABDC-275DA3D134D3}","T4-C-5","NA T4-5"
"{FD926967-FE0F-46FC-864D-374A5CD9CD57}","T4-C-5","NA T4-5"
"{730B0FA9-8B32-4333-A68C-6E3EE7179F0A}","T4-C-3","NA T4-3"
"{7936ECCD-9274-4778-AEDE-CB6E2FC11EBC}","T4-C-18","NA T4-18"
"{11773B34-D52D-430F-9401-AC2BE83576E0}","V3-C-2","NA V3-6"
"{67786D48-6B3F-45AF-9868-77F6C0BB61DE}","T4-C-1","NA T4-1"
"{C36EC172-92D8-4A9E-9F70-D0602A30D5BD}","T4-C-1","NA T4-1"
"{D5B60EFB-5030-44A6-9C6C-6DEFEDDAC4F3}","T4-C-9","NA T4-9"
"{2AD964D5-8D68-4222-8B01-F7D85C92FBA8}","T4-C-3","NA T4-3"
"{7AA332AD-9F8A-49B8-BB02-8A96EC2BE575}","T4-C-18","NA T4-18"
"{7CF8BDE7-0251-4904-A9F4-CAAA1095664E}","T4-C-18","NA T4-18"
"{A424450F-8DFB-4B6B-BFC2-80FBD3F5E39A}","T32-C-20","NA T32-7"
"{D98246F3-1E94-40B9-9C55-7EB0ED769102}","T4-C-18","NA T4-18"
"{A49E600E-403F-4B31-BB07-69173A2B0159}","T4-C-2","NA T4-2"
"{2EB934E0-522C-4857-973F-300F6786C611}","T4-C-10","NA T4-10"
"{0135E8AC-90B4-40F7-BAE6-F0B803461B3E}","T4-C-1","NA T4-1"
"{A49D25F7-33E3-44A8-B25C-87377D3189C5}","T4-C-1","NA T4-1"
"{D4D2B153-D8C8-4229-974F-D533DCF58808}","V2-C-1","NA V2-2"
"{D4D2B153-D8C8-4229-974F-D533DCF58808}","V2-C-1","NA V2-1"
"{4BCBC83B-8FE3-45CD-83D3-AA6C53B70753}","T4-C-3","NA T4-3"
"{FF82DAFD-711C-4524-A8BB-6D14C2AC6F4A}","T4-C-1","NA T4-1"
"{9C90AE9F-20D1-430C-BA3E-7714A969C143}","T4-C-1","NA T4-1"
"{625F8E4E-5968-4D2D-9AD6-B0DBBF40E03C}","T4-C-1","NA T4-1"
"{91D906FA-1004-4C4F-ABCB-4D84E1994D3B}","T4-C-1","NA T4-1"
"{D7BB962E-9C06-4E10-B819-DA2CD8EA434D}","T4-C-1","NA T4-1"
"{7DF2142B-C4EA-4DAE-9326-28F23D505544}","V2-C-2","NA V2-7"
"{7DF2142B-C4EA-4DAE-9326-28F23D505544}","V2-C-2","NA V2-3"
"{7DF2142B-C4EA-4DAE-9326-28F23D505544}","V2-C-2","NA V2-4"
"{2516E184-9771-48C2-A631-14C5721085C7}","T4-C-3","NA T4-3"
"{F795E93F-F3C7-4C8C-A8B4-39508B9E7E6A}","V2-C-2","NA V2-7"
"{F795E93F-F3C7-4C8C-A8B4-39508B9E7E6A}","V2-C-2","NA V2-3"
"{F795E93F-F3C7-4C8C-A8B4-39508B9E7E6A}","V2-C-2","NA V2-4"
"{3DBDAC52-ADF0-4748-9E0E-EC413E606140}","T4-C-1","NA T4-1"
"{6406C016-6DFD-4B84-9595-571511FE63D5}","T4-C-1","NA T4-1"
"{505A2812-CB25-491E-92D4-548D2EFB4353}","T4-C-1","NA T4-1"
"{AC6BBFB3-7385-4E65-81D2-36D6F243704C}","V2-C-2","NA V2-7"
"{AC6BBFB3-7385-4E65-81D2-36D6F243704C}","V2-C-2","NA V2-3"
"{AC6BBFB3-7385-4E65-81D2-36D6F243704C}","V2-C-2","NA V2-4"
"{8A117672-314D-4C6E-AC22-DE4DB3C1E463}","T4-C-1","NA T4-1"
"{B81E18DF-A7B0-4F50-A3F6-0B85C57AAE80}","T4-C-1","NA T4-1"
"{A6DEDB25-54D9-4CE0-92C2-E2B50EC06710}","V2-C-1","NA V2-2"
"{A6DEDB25-54D9-4CE0-92C2-E2B50EC06710}","V2-C-1","NA V2-1"
"{B862F5E9-CD70-4C90-B928-A42835D5C7C0}","V2-C-1","NA V2-2"
"{B862F5E9-CD70-4C90-B928-A42835D5C7C0}","V2-C-1","NA V2-1"
"{F4808CB1-BB53-47F5-9980-AE2E8D8E2662}","V2-C-2","NA V2-7"
"{F4808CB1-BB53-47F5-9980-AE2E8D8E2662}","V2-C-2","NA V2-3"
"{F4808CB1-BB53-47F5-9980-AE2E8D8E2662}","V2-C-2","NA V2-4"
"{A530D384-4CA1-4BE3-A5A7-4A7CF3CB1DC1}","V1-C-6","NA V1-24"
"{A530D384-4CA1-4BE3-A5A7-4A7CF3CB1DC1}","V1-C-6","NA V1-23"
"{D774F4FE-F99F-44E9-BF50-040B77C044FD}","T31-C-3","NA T31-3"
"{29908019-7B24-406A-9E5C-DC45B64DD388}","T4-C-1","NA T4-1"
"{1DC1562B-6684-488E-A0F2-8D6D8E949A3F}","T4-C-10","NA T4-10"
"{A43F52DD-3B07-4903-A40C-9BC94A9CB09C}","",NA
"{A5A313E4-318D-4627-8502-89F0DDEE3AE0}","T36-C-1","NA T36-1"
"{263E8C67-085A-4353-86AB-11914D6DDDEE}","T36-C-1","NA T36-1"
"{EF7AB32E-53F9-43D6-8DF9-6887444B7445}","T4-C-1","NA T4-1"
"{1CADB1B4-95A0-4499-95A6-9F56F59FAB1C}","T4-C-1","NA T4-1"
"{2D22CB9D-A704-4C10-B7D4-2440465C174A}","T4-C-3","NA T4-3"
"{181066E1-BA76-4BA3-8D03-2568FFC271E0}","T36-C-1","NA T36-1"
"{A4AEF735-A430-4E79-A341-3FAD70FE1FE4}","T41-C-1","T41-1"
"{5415B076-7873-4397-9084-6CD6CC1FA3A5}","",NA
"{3091A5DA-DBE0-4FC1-9530-3BC6E09A091C}","",NA
"{2FB7BD89-A188-49A0-8106-AFEB09F2D255}","T30-C-1","NA T30-2"
"{2FB7BD89-A188-49A0-8106-AFEB09F2D255}","T30-C-1","NA T30-1"
"{3A3A227F-B16E-4A5D-930F-5E961F9D818D}","T4-C-1","NA T4-1"
"{A185EEDC-48F5-4464-8AD6-69E8288032D6}","V2-C-1","NA V2-2"
"{A185EEDC-48F5-4464-8AD6-69E8288032D6}","V2-C-1","NA V2-1"
"{6A7D403B-A180-421A-87D3-8F3C78191D11}","T4-C-9","NA T4-9"
"{00F9C773-0AF8-43B0-A256-E12C4F0F5D2D}","T4-C-1","NA T4-1"
"{42F9AB72-A55A-4DE4-ACBF-813CD73DE96E}","V2-C-1","NA V2-2"
"{42F9AB72-A55A-4DE4-ACBF-813CD73DE96E}","V2-C-1","NA V2-1"
"{2E513626-A292-410B-BF88-D5C782E7B799}","V1-C-5","NA V1-22"
"{2E513626-A292-410B-BF88-D5C782E7B799}","V1-C-5","NA V1-21"
"{160499A7-7F8E-4353-8965-7226CD3189FC}","V1-C-1","NA V1-5"
"{160499A7-7F8E-4353-8965-7226CD3189FC}","V1-C-1","NA V1-2"
"{160499A7-7F8E-4353-8965-7226CD3189FC}","V1-C-1","NA V1-3"
"{160499A7-7F8E-4353-8965-7226CD3189FC}","V1-C-1","NA V1-1"
"{160499A7-7F8E-4353-8965-7226CD3189FC}","V1-C-1","NA V1-4"
"{964817F7-1A5E-450D-8834-095E220A56F9}","V1-C-1","NA V1-5"
"{964817F7-1A5E-450D-8834-095E220A56F9}","V1-C-1","NA V1-2"
"{964817F7-1A5E-450D-8834-095E220A56F9}","V1-C-1","NA V1-3"
"{964817F7-1A5E-450D-8834-095E220A56F9}","V1-C-1","NA V1-1"
"{964817F7-1A5E-450D-8834-095E220A56F9}","V1-C-1","NA V1-4"
"{74C836AC-ADBA-46AD-8E23-F7C56268469A}","T3-C-2","NA T3-2"
"{15D5E52B-5205-49F7-9628-417DA36AF22A}","V1-C-2","NA V1-9"
"{15D5E52B-5205-49F7-9628-417DA36AF22A}","V1-C-2","NA V1-6"
"{15D5E52B-5205-49F7-9628-417DA36AF22A}","V1-C-2","NA V1-8"
"{15D5E52B-5205-49F7-9628-417DA36AF22A}","V1-C-2","NA V1-7"
"{34C8D13D-9501-4299-B3AF-D687C864C261}","V3-C-2","NA V3-6"
"{02B42E14-8B26-4706-A79C-F1B119C08D96}","T3-C-1","NA T3-1"
"{11DDEA53-DFDD-496F-919C-4D691F130F20}","T3-C-2","NA T3-2"
"{0C0C666B-3D56-499C-93FB-CB4132BACF18}","V3-C-2","NA V3-6"
"{D4631EAB-565D-41B1-8C62-5685D1FAE16E}","T3-C-2","NA T3-2"
"{64B5F994-C40F-45C9-BD20-F626C45AD5F1}","T1-C-1","NA T1-69"
"{64B5F994-C40F-45C9-BD20-F626C45AD5F1}","T1-C-1","NA T1-61"
"{64B5F994-C40F-45C9-BD20-F626C45AD5F1}","T1-C-1","NA T1-33"
"{64B5F994-C40F-45C9-BD20-F626C45AD5F1}","T1-C-1","NA T1-62"
"{64B5F994-C40F-45C9-BD20-F626C45AD5F1}","T1-C-1","NA T1-70"
"{64B5F994-C40F-45C9-BD20-F626C45AD5F1}","T1-C-1","NA T1-41"
"{64B5F994-C40F-45C9-BD20-F626C45AD5F1}","T1-C-1","NA T1-2"
"{64B5F994-C40F-45C9-BD20-F626C45AD5F1}","T1-C-1","NA T1-21"
"{64B5F994-C40F-45C9-BD20-F626C45AD5F1}","T1-C-1","NA T1-42"
"{64B5F994-C40F-45C9-BD20-F626C45AD5F1}","T1-C-1","NA T1-1"
"{334D2CDB-BAE1-47FA-A707-748AEEDD9471}","V1-C-2","NA V1-9"
"{334D2CDB-BAE1-47FA-A707-748AEEDD9471}","V1-C-2","NA V1-6"
"{334D2CDB-BAE1-47FA-A707-748AEEDD9471}","V1-C-2","NA V1-8"
"{334D2CDB-BAE1-47FA-A707-748AEEDD9471}","V1-C-2","NA V1-7"
"{FB1BFEC9-F781-49C0-BA8D-D603E70C21DB}","",NA
"{775A0A12-BA4F-4895-B1EC-73205B8CA65E}","V1-C-2","NA V1-9"
"{775A0A12-BA4F-4895-B1EC-73205B8CA65E}","V1-C-2","NA V1-6"
"{775A0A12-BA4F-4895-B1EC-73205B8CA65E}","V1-C-2","NA V1-8"
"{775A0A12-BA4F-4895-B1EC-73205B8CA65E}","V1-C-2","NA V1-7"
"{C18F009D-96B0-49B0-88A9-7212E92E4E13}","V1-C-5","NA V1-22"
"{C18F009D-96B0-49B0-88A9-7212E92E4E13}","V1-C-5","NA V1-21"
"{D882A028-97B7-40F4-8B69-F8A41DC74E6A}","V1-C-1","NA V1-5"
"{D882A028-97B7-40F4-8B69-F8A41DC74E6A}","V1-C-1","NA V1-2"
"{D882A028-97B7-40F4-8B69-F8A41DC74E6A}","V1-C-1","NA V1-3"
"{D882A028-97B7-40F4-8B69-F8A41DC74E6A}","V1-C-1","NA V1-1"
"{D882A028-97B7-40F4-8B69-F8A41DC74E6A}","V1-C-1","NA V1-4"
"{FCDB2AD5-DC0E-4C0D-92B4-7C3BCD91C587}","V1-C-5","NA V1-22"
"{FCDB2AD5-DC0E-4C0D-92B4-7C3BCD91C587}","V1-C-5","NA V1-21"
"{FF7AD2E4-08A9-46C8-BC4C-B46E33FCDF76}","T3-C-2","NA T3-2"
"{070E83F3-D25A-4690-B7F8-55501E7E33B9}","V1-C-1","NA V1-5"
"{070E83F3-D25A-4690-B7F8-55501E7E33B9}","V1-C-1","NA V1-2"
"{070E83F3-D25A-4690-B7F8-55501E7E33B9}","V1-C-1","NA V1-3"
"{070E83F3-D25A-4690-B7F8-55501E7E33B9}","V1-C-1","NA V1-1"
"{070E83F3-D25A-4690-B7F8-55501E7E33B9}","V1-C-1","NA V1-4"
"{BFB4BEE9-D322-4208-8F8E-ED86D8C9BD23}","V2-C-1","NA V2-2"
"{BFB4BEE9-D322-4208-8F8E-ED86D8C9BD23}","V2-C-1","NA V2-1"
"{2846B64A-31F5-4DC3-8377-821D8FB4BD6B}","T4-C-5","NA T4-5"
"{0A7D0060-37BC-476E-92C2-40BEEC848F25}","T1-C-5","NA T1-50"
